,Date,Price,market_cap,total_volume
191,2021-03-24 00:00:00+00:00,1.3959832594652744,63826622.73261378,17858741.67591437
192,2021-03-25 00:00:00+00:00,1.3971560112086745,63759049.33899809,16939772.46473614
193,2021-03-26 00:00:00+00:00,1.3623989194430532,60505653.587366745,16296047.929998249
194,2021-03-27 00:00:00+00:00,1.376353799603092,61739239.86361659,13661690.27586346
195,2021-03-28 00:00:00+00:00,1.385230552074758,62455827.04137806,12044674.26137776
196,2021-03-29 00:00:00+00:00,1.4117503459418277,64063095.62181256,17675663.64784354
197,2021-03-30 00:00:00+00:00,1.4195295967475707,65182734.30585109,15111776.923090288
198,2021-03-31 00:00:00+00:00,1.4593670717754978,67612117.70202857,14604892.232323438
199,2021-04-01 00:00:00+00:00,1.4027891427279615,64165715.24269895,15371397.905395854
200,2021-04-02 00:00:00+00:00,1.379233105918367,62853163.20161887,12568675.424731247
201,2021-04-03 00:00:00+00:00,1.3583680169326209,60935440.38005362,16231132.70124
202,2021-04-04 00:00:00+00:00,1.2864709205609546,56895855.50885469,15800696.074510347
203,2021-04-05 00:00:00+00:00,1.342777956504673,58387835.05652647,11507840.03060098
204,2021-04-06 00:00:00+00:00,1.3125729498094398,56811938.13948931,13445717.43407802
205,2021-04-07 00:00:00+00:00,1.2642594281623556,53697383.62553511,26999804.51939379
206,2021-04-08 00:00:00+00:00,1.2258083569446736,50916374.93534754,33128882.837788712
207,2021-04-09 00:00:00+00:00,1.23441698219087,50854513.049100526,32635464.638391227
208,2021-04-10 00:00:00+00:00,1.209236947246601,49965453.53288541,25799059.774015725
209,2021-04-11 00:00:00+00:00,1.2152161265963757,50011848.0921016,29330784.18814206
210,2021-04-12 00:00:00+00:00,1.2527496309794877,52251299.33339639,37635053.47849343
211,2021-04-13 00:00:00+00:00,1.2221976966310404,50492617.81930909,29543493.96099502
212,2021-04-14 00:00:00+00:00,1.2088751888575089,49217245.0393777,23744525.55007936
213,2021-04-15 00:00:00+00:00,1.188522620496235,47723102.91801672,30190353.36028694
214,2021-04-16 00:00:00+00:00,1.2209168054343982,49680162.79385696,31084550.154714823
215,2021-04-17 00:00:00+00:00,1.1636215929315266,46838284.76097484,30791281.76470021
216,2021-04-18 00:00:00+00:00,1.183494054847511,47666071.86392014,27806567.943738654
217,2021-04-19 00:00:00+00:00,1.110865780303958,43274250.09674432,43520368.42042788
218,2021-04-20 00:00:00+00:00,1.081713078606768,41331357.94179966,26798847.84654274
219,2021-04-21 00:00:00+00:00,1.116536361990067,42224369.524388775,35614285.864776246
220,2021-04-22 00:00:00+00:00,1.0737359823841526,40818237.57453011,28572684.92994346
221,2021-04-23 00:00:00+00:00,1.0688128854833212,40354066.83660144,34708956.49546006
222,2021-04-24 00:00:00+00:00,1.036992058728374,38045631.56102848,41767080.08553639
223,2021-04-25 00:00:00+00:00,1.0257105903804566,37438145.50685124,25634238.39151356
224,2021-04-26 00:00:00+00:00,1.0264028165526748,37484832.32584535,29822916.64261117
225,2021-04-27 00:00:00+00:00,1.0731126591447215,40150888.14188746,40256909.59186927
